gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,csho,epsfx,ni,costat
62689,12/31/15,2015,FS,C,D,STD,TRV,8.94E+113,TRAVELERS COS INC,USD,,,,A
62689,12/31/15,2015,INDL,C,D,STD,TRV,8.94E+113,TRAVELERS COS INC,USD,295.9,10.88,3439,A
62689,12/31/16,2016,FS,C,D,STD,TRV,8.94E+113,TRAVELERS COS INC,USD,,,,A
62689,12/31/16,2016,INDL,C,D,STD,TRV,8.94E+113,TRAVELERS COS INC,USD,279.6,10.28,3014,A
62689,12/31/17,2017,INDL,C,D,STD,TRV,8.94E+113,TRAVELERS COS INC,USD,271.4,7.33,2056,A
63501,12/31/13,2013,FS,C,D,STD,ETFC,269246401,E TRADE FINANCIAL CORP,USD,,,,A
63501,12/31/13,2013,INDL,C,D,STD,ETFC,269246401,E TRADE FINANCIAL CORP,USD,287.357,0.29,86.012,A
63501,12/31/14,2014,FS,C,D,STD,ETFC,269246401,E TRADE FINANCIAL CORP,USD,,,,A
63501,12/31/14,2014,INDL,C,D,STD,ETFC,269246401,E TRADE FINANCIAL CORP,USD,289.273,1,293,A
63501,12/31/15,2015,FS,C,D,STD,ETFC,269246401,E TRADE FINANCIAL CORP,USD,,,,A
63501,12/31/15,2015,INDL,C,D,STD,ETFC,269246401,E TRADE FINANCIAL CORP,USD,291.335,0.91,268,A
63501,12/31/16,2016,FS,C,D,STD,ETFC,269246401,E TRADE FINANCIAL CORP,USD,,,,A
63501,12/31/16,2016,INDL,C,D,STD,ETFC,269246401,E TRADE FINANCIAL CORP,USD,273.963,1.98,552,A
63501,12/31/17,2017,INDL,C,D,STD,ETFC,269246401,E TRADE FINANCIAL CORP,USD,266.828,2.15,614,A
63527,12/31/13,2013,INDL,C,D,STD,SRCL,858912108,STERICYCLE INC,USD,85.5,3.56,311.372,A
63527,12/31/14,2014,INDL,C,D,STD,SRCL,858912108,STERICYCLE INC,USD,84.884,3.79,326.456,A
63527,12/31/15,2015,INDL,C,D,STD,SRCL,858912108,STERICYCLE INC,USD,84.853,2.98,267.046,A
63527,12/31/16,2016,INDL,C,D,STD,SRCL,858912108,STERICYCLE INC,USD,85.153,2.08,206.359,A
63527,12/31/17,2017,INDL,C,D,STD,SRCL,858912108,STERICYCLE INC,USD,85.352,0.27,42.4,A
63645,12/31/13,2013,INDL,C,D,STD,ENDP,G30401106,ENDO INTERNATIONAL PLC,USD,115.354,-4.73,-685.339,A
63645,12/31/14,2014,INDL,C,D,STD,ENDP,G30401106,ENDO INTERNATIONAL PLC,USD,153.913,-4.92,-721.319,A
63645,12/31/15,2015,INDL,C,D,STD,ENDP,G30401106,ENDO INTERNATIONAL PLC,USD,222.124,-1.52,-1495.042,A
63645,12/31/16,2016,INDL,C,D,STD,ENDP,G30401106,ENDO INTERNATIONAL PLC,USD,222.954,-14.48,-3347.066,A
63892,12/31/13,2013,INDL,C,D,STD,NOV,637071101,NATIONAL OILWELL VARCO INC,USD,428.434,5.44,2327,A
63892,12/31/14,2014,INDL,C,D,STD,NOV,637071101,NATIONAL OILWELL VARCO INC,USD,418.978,5.7,2502,A
63892,12/31/15,2015,INDL,C,D,STD,NOV,637071101,NATIONAL OILWELL VARCO INC,USD,375.765,-1.99,-769,A
63892,12/31/16,2016,INDL,C,D,STD,NOV,637071101,NATIONAL OILWELL VARCO INC,USD,378.637,-6.41,-2412,A
63892,12/31/17,2017,INDL,C,D,STD,NOV,637071101,NATIONAL OILWELL VARCO INC,USD,380.105,-0.63,-237,A
64166,12/31/13,2013,INDL,C,D,STD,DGX,74834L100,QUEST DIAGNOSTICS INC,USD,144,5.31,849,A
64166,12/31/14,2014,INDL,C,D,STD,DGX,74834L100,QUEST DIAGNOSTICS INC,USD,144,3.78,556,A
64166,12/31/15,2015,INDL,C,D,STD,DGX,74834L100,QUEST DIAGNOSTICS INC,USD,143,4.87,709,A
64166,12/31/16,2016,INDL,C,D,STD,DGX,74834L100,QUEST DIAGNOSTICS INC,USD,137,4.51,645,A
64166,12/31/17,2017,INDL,C,D,STD,DGX,74834L100,QUEST DIAGNOSTICS INC,USD,135,5.5,772,A
64410,2/28/14,2013,INDL,C,D,STD,KMX,143130102,CARMAX INC,USD,221.686,2.16,492.586,A
64410,2/28/15,2014,INDL,C,D,STD,KMX,143130102,CARMAX INC,USD,208.87,2.73,597.358,A
64410,2/29/16,2015,INDL,C,D,STD,KMX,143130102,CARMAX INC,USD,194.712,3.03,623.428,A
64410,2/28/17,2016,INDL,C,D,STD,KMX,143130102,CARMAX INC,USD,186.549,3.26,626.97,A
64768,12/31/13,2013,INDL,C,D,STD,AMZN,23135106,AMAZON.COM INC,USD,459,0.59,274,A
64768,12/31/14,2014,INDL,C,D,STD,AMZN,23135106,AMAZON.COM INC,USD,465,-0.52,-241,A
64768,12/31/15,2015,INDL,C,D,STD,AMZN,23135106,AMAZON.COM INC,USD,471,1.25,596,A
64768,12/31/16,2016,INDL,C,D,STD,AMZN,23135106,AMAZON.COM INC,USD,477,4.9,2371,A
64768,12/31/17,2017,INDL,C,D,STD,AMZN,23135106,AMAZON.COM INC,USD,484,6.15,3033,A
64853,3/31/14,2013,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,284.858,0.04,12.642,A
64853,3/31/15,2014,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,149.059,2.11,196.303,A
64853,3/31/16,2015,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,127.386,-0.2,-28.845,A
64853,3/31/17,2016,INDL,C,D,STD,QRVO,74736K101,QORVO INC,USD,126.464,-0.13,-16.558,A
64891,3/31/14,2013,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,88.7,8.43,776,A
64891,3/31/15,2014,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,86.3,7.88,702,A
64891,3/31/16,2015,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,82.9,4.62,396,A
64891,3/31/17,2016,INDL,C,D,STD,RL,751212101,RALPH LAUREN CORP,USD,81,-1.2,-99.3,A
64925,12/31/13,2013,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,,,,A
64925,12/31/13,2013,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,152.983,4.05,749.811,A
64925,12/31/14,2014,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,,,,A
64925,12/31/14,2014,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,153.114,2.83,443.611,A
64925,12/31/15,2015,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,,,,A
64925,12/31/15,2015,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,153.58,3.72,583.106,A
64925,12/31/16,2016,FS,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,,,,A
64925,12/31/16,2016,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,153.79,3.26,512.785,A
64925,12/31/17,2017,INDL,C,D,STD,BXP,101121101,BOSTON PROPERTIES INC,USD,154.325,2.93,462.439,A
65290,12/31/13,2013,FS,C,D,STD,SLG,78440X101,SL GREEN REALTY CORP,USD,,,,A
65290,12/31/13,2013,INDL,C,D,STD,SLG,78440X101,SL GREEN REALTY CORP,USD,94.993,0.92,135.371,A
65290,12/31/14,2014,FS,C,D,STD,SLG,78440X101,SL GREEN REALTY CORP,USD,,,,A
65290,12/31/14,2014,INDL,C,D,STD,SLG,78440X101,SL GREEN REALTY CORP,USD,97.325,3.41,518.056,A
65290,12/31/15,2015,FS,C,D,STD,SLG,78440X101,SL GREEN REALTY CORP,USD,,,,A
65290,12/31/15,2015,INDL,C,D,STD,SLG,78440X101,SL GREEN REALTY CORP,USD,99.976,2.56,284.084,A
65290,12/31/16,2016,FS,C,D,STD,SLG,78440X101,SL GREEN REALTY CORP,USD,,,,A
65290,12/31/16,2016,INDL,C,D,STD,SLG,78440X101,SL GREEN REALTY CORP,USD,100.562,2.34,249.896,A
65290,12/31/17,2017,INDL,C,D,STD,SLG,78440X101,SL GREEN REALTY CORP,USD,92.803,0.87,101.374,A
65417,12/31/13,2013,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,443,2.36,1091,A
65417,12/31/14,2014,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,434,2.32,1051,A
65417,12/31/15,2015,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,420,2.92,1293,A
65417,12/31/16,2016,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,355,2.48,1619,A
65417,12/31/17,2017,INDL,C,D,STD,YUM,988498101,YUM BRANDS INC,USD,332,3.77,1340,A
65609,12/31/13,2013,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,150.197,2.65,415.904,A
65609,12/31/14,2014,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,146.458,3.05,449.711,A
65609,12/31/15,2015,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,143.455,3.51,509.699,A
65609,12/31/16,2016,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,141.258,3.59,513.384,A
65609,12/31/17,2017,INDL,C,D,STD,CHRW,12541W209,C H ROBINSON WORLDWIDE INC,USD,139.871,3.57,504.893,A
65886,12/31/13,2013,FS,C,D,STD,AMG,8252108,AFFILIATED MANAGERS GRP INC,USD,,,,A
65886,12/31/13,2013,INDL,C,D,STD,AMG,8252108,AFFILIATED MANAGERS GRP INC,USD,52.9,6.55,360.5,A
65886,12/31/14,2014,FS,C,D,STD,AMG,8252108,AFFILIATED MANAGERS GRP INC,USD,,,,A
65886,12/31/14,2014,INDL,C,D,STD,AMG,8252108,AFFILIATED MANAGERS GRP INC,USD,54.6,8.01,452.1,A
65886,12/31/15,2015,FS,C,D,STD,AMG,8252108,AFFILIATED MANAGERS GRP INC,USD,,,,A
65886,12/31/15,2015,INDL,C,D,STD,AMG,8252108,AFFILIATED MANAGERS GRP INC,USD,53.8,9.28,516,A
65886,12/31/16,2016,FS,C,D,STD,AMG,8252108,AFFILIATED MANAGERS GRP INC,USD,,,,A
65886,12/31/16,2016,INDL,C,D,STD,AMG,8252108,AFFILIATED MANAGERS GRP INC,USD,56.7,8.57,472.8,A
65886,12/31/17,2017,INDL,C,D,STD,AMG,8252108,AFFILIATED MANAGERS GRP INC,USD,55.6,12.03,689.5,A
66065,12/31/13,2013,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,93.289,3.64,387,A
66065,12/31/14,2014,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,97.878,5.15,540,A
66065,12/31/15,2015,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,91.776,6.07,585,A
66065,12/31/16,2016,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,84.222,6.45,566,A
66065,12/31/17,2017,INDL,C,D,STD,URI,911363109,UNITED RENTALS INC,USD,84.464,15.73,1346,A
66368,12/31/13,2013,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,133.724,3.49,544.45,A
66368,12/31/14,2014,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,118.452,2.52,355.26,A
66368,12/31/15,2015,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,110.072,2.82,375.236,A
66368,12/31/16,2016,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,103.091,3.42,440.645,A
66368,12/31/17,2017,INDL,C,D,STD,VRSN,9.23E+106,VERISIGN INC,USD,97.591,3.68,457.248,A
66446,12/31/13,2013,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,216.443,1.87,401.921,A
66446,12/31/14,2014,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,218.146,1.35,296.714,A
66446,12/31/15,2015,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,159.783,0.62,310.907,A
66446,12/31/16,2016,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,151.226,1.26,198.383,A
66446,12/31/17,2017,INDL,C,D,STD,PWR,7.48E+106,QUANTA SERVICES INC,USD,155.193,2,314.978,A
66708,12/31/13,2013,INDL,C,D,STD,BRCM,111320107,BROADCOM CORP,USD,581,0.73,424,I
66708,12/31/14,2014,INDL,C,D,STD,BRCM,111320107,BROADCOM CORP,USD,599,1.08,652,I
100873,12/31/13,2013,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,378.635,1.14,740,A
100873,12/31/14,2014,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,372.758,1,384,A
100873,12/31/15,2015,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,362.338,1.54,570,A
100873,12/31/16,2016,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,357.466,1.39,502,A
100873,12/31/17,2017,INDL,C,D,STD,NLSN,G6518L108,NIELSEN HOLDINGS PLC,USD,355.945,1.2,429,A
105365,12/31/13,2013,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,394.864,1.38,551.333,A
105365,12/31/14,2014,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,396.699,2,824.91,A
105365,12/31/15,2015,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,423.885,1.41,685.074,A
105365,12/31/16,2016,INDL,C,D,STD,AMT,03027X100,AMERICAN TOWER CORP,USD,427.103,1.98,956.425,A
110179,12/31/13,2013,FS,C,D,STD,VTR,92276F100,VENTAS INC,USD,,,,A
110179,12/31/13,2013,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,294.189,1.66,453.509,A
110179,12/31/14,2014,FS,C,D,STD,VTR,92276F100,VENTAS INC,USD,,,,A
110179,12/31/14,2014,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,298.471,1.59,475.767,A
110179,12/31/15,2015,FS,C,D,STD,VTR,92276F100,VENTAS INC,USD,,,,A
110179,12/31/15,2015,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,334.342,1.22,417.843,A
110179,12/31/16,2016,FS,C,D,STD,VTR,92276F100,VENTAS INC,USD,,,,A
110179,12/31/16,2016,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,354.124,1.86,649.231,A
110179,12/31/17,2017,FS,C,D,STD,VTR,92276F100,VENTAS INC,USD,,,,A
110179,12/31/17,2017,INDL,C,D,STD,VTR,92276F100,VENTAS INC,USD,356.186,3.78,1356.47,A
110685,12/31/13,2013,INDL,C,D,STD,LLL,502413107,L3 TECHNOLOGIES INC,USD,85.828,8.24,751,A
110685,12/31/14,2014,INDL,C,D,STD,LLL,502413107,L3 TECHNOLOGIES INC,USD,82.041,7.56,664,A
110685,12/31/15,2015,INDL,C,D,STD,LLL,502413107,L3 TECHNOLOGIES INC,USD,78.134,3.44,-240,A
110685,12/31/16,2016,INDL,C,D,STD,LLL,502413107,L3 TECHNOLOGIES INC,USD,77.232,8.21,710,A
111864,12/31/13,2013,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,303.864,4.03,1228.578,A
111864,12/31/14,2014,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,609.398,2.35,1439.267,A
111864,12/31/15,2015,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,609,2.65,1623.6,A
111864,12/31/16,2016,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,608,2.55,1553,A
111864,12/31/17,2017,INDL,C,D,STD,CTSH,192446102,COGNIZANT TECH SOLUTIONS,USD,588,2.53,1504,A
112168,12/31/13,2013,INDL,C,D,STD,RSG,760759100,REPUBLIC SERVICES INC,USD,360.4,1.62,588.9,A
112168,12/31/14,2014,INDL,C,D,STD,RSG,760759100,REPUBLIC SERVICES INC,USD,352.7,1.53,547.6,A
112168,12/31/15,2015,INDL,C,D,STD,RSG,760759100,REPUBLIC SERVICES INC,USD,345.6,2.13,749.9,A
112168,12/31/16,2016,INDL,C,D,STD,RSG,760759100,REPUBLIC SERVICES INC,USD,339.4,1.78,612.6,A
112168,12/31/17,2017,INDL,C,D,STD,RSG,760759100,REPUBLIC SERVICES INC,USD,331.7,3.77,1278.4,A
113490,12/31/13,2013,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,334.07,0.26,90.111,A
113490,12/31/14,2014,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,333.857,1.04,390.513,A
113490,12/31/15,2015,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,333.772,1.44,1520.992,A
113490,12/31/16,2016,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,360.537,0.95,356.973,A
113490,12/31/17,2017,INDL,C,D,STD,CCI,22822V101,CROWN CASTLE INTL CORP,USD,406.281,1.01,444.55,A
114524,12/31/13,2013,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,1294,2.18,2856,A
114524,12/31/14,2014,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,1224,0.04,46,A
114524,12/31/15,2015,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,1184,1.6,1725,A
114524,12/31/16,2016,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,1087,6.37,7266,A
114524,12/31/17,2017,INDL,C,D,STD,EBAY,278642103,EBAY INC,USD,1029,-0.95,-1016,A
114628,12/31/13,2013,FS,C,D,STD,GS,38141G104,GOLDMAN SACHS GROUP INC,USD,,,,A
114628,12/31/13,2013,INDL,C,D,STD,GS,38141G104,GOLDMAN SACHS GROUP INC,USD,467.4,15.46,8040,A
114628,12/31/14,2014,FS,C,D,STD,GS,38141G104,GOLDMAN SACHS GROUP INC,USD,,,,A
114628,12/31/14,2014,INDL,C,D,STD,GS,38141G104,GOLDMAN SACHS GROUP INC,USD,451.5,17.07,8477,A
114628,12/31/15,2015,FS,C,D,STD,GS,38141G104,GOLDMAN SACHS GROUP INC,USD,,,,A
114628,12/31/15,2015,INDL,C,D,STD,GS,38141G104,GOLDMAN SACHS GROUP INC,USD,441.6,12.14,6083,A
114628,12/31/16,2016,FS,C,D,STD,GS,38141G104,GOLDMAN SACHS GROUP INC,USD,,,,A
114628,12/31/16,2016,INDL,C,D,STD,GS,38141G104,GOLDMAN SACHS GROUP INC,USD,414.8,16.29,7398,A
117768,1/31/14,2013,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,567.997,0.74,439.99,A
117768,1/31/15,2014,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,544.913,1.12,630.587,A
117768,1/31/16,2015,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,539,1.08,614,A
117768,1/31/17,2016,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,585,2.57,1666,A
117768,1/31/18,2017,INDL,C,D,STD,NVDA,67066G104,NVIDIA CORP,USD,606,4.82,3047,A
117823,11/30/13,2013,INDL,C,D,STD,MMV,2.78E+108,EATON VANCE MA MUNI INC TR,USD,2.751,,,A
117823,11/30/14,2014,INDL,C,D,STD,MMV,2.78E+108,EATON VANCE MA MUNI INC TR,USD,2.751,,,A
117823,11/30/15,2015,INDL,C,D,STD,MMV,2.78E+108,EATON VANCE MA MUNI INC TR,USD,2.751,,,A
117823,11/30/16,2016,INDL,C,D,STD,MMV,2.78E+108,EATON VANCE MA MUNI INC TR,USD,2.751,,,A
117823,11/30/17,2017,INDL,C,D,STD,MMV,2.78E+108,EATON VANCE MA MUNI INC TR,USD,2.737,,,A
119314,12/31/13,2013,INDL,C,D,STD,PCLN,741503403,PRICELINE GROUP INC,USD,52.008,36.11,1892.663,A
119314,12/31/14,2014,INDL,C,D,STD,PCLN,741503403,PRICELINE GROUP INC,USD,51.933,45.67,2421.753,A
119314,12/31/15,2015,INDL,C,D,STD,PCLN,741503403,PRICELINE GROUP INC,USD,49.612,49.45,2551.36,A
119314,12/31/16,2016,INDL,C,D,STD,PCLN,741503403,PRICELINE GROUP INC,USD,49.188,42.65,2134.987,A
120093,12/31/13,2013,INDL,C,D,STD,CNX,12653C108,CNX RESOURCES CORPORATION,USD,229.146,0.35,660.442,A
120093,12/31/14,2014,INDL,C,D,STD,CNX,12653C108,CNX RESOURCES CORPORATION,USD,230.265,0.73,163.09,A
120093,12/31/15,2015,INDL,C,D,STD,CNX,12653C108,CNX RESOURCES CORPORATION,USD,229.054,-1.64,-374.885,A
120093,12/31/16,2016,INDL,C,D,STD,CNX,12653C108,CNX RESOURCES CORPORATION,USD,229.443,-2.38,-848.102,A
120093,12/31/17,2017,INDL,C,D,STD,CNX,12653C108,CNX RESOURCES CORPORATION,USD,223.743,1.28,380.747,A
120877,12/31/13,2013,INDL,C,D,STD,RAI,761713106,REYNOLDS AMERICAN INC,USD,538.053,3.14,1718,I
120877,12/31/14,2014,INDL,C,D,STD,RAI,761713106,REYNOLDS AMERICAN INC,USD,531.284,2.7,1470,I
120877,12/31/15,2015,INDL,C,D,STD,RAI,761713106,REYNOLDS AMERICAN INC,USD,1427.341,2.57,3253,I
120877,12/31/16,2016,INDL,C,D,STD,RAI,761713106,REYNOLDS AMERICAN INC,USD,1425.825,4.25,6073,I
121077,9/30/13,2013,INDL,C,D,STD,FFIV,315616102,F5 NETWORKS INC,USD,78.09,3.5,277.314,A
121077,9/30/14,2014,INDL,C,D,STD,FFIV,315616102,F5 NETWORKS INC,USD,73.39,4.09,311.183,A
121077,9/30/15,2015,INDL,C,D,STD,FFIV,315616102,F5 NETWORKS INC,USD,70.138,5.03,365.014,A
121077,9/30/16,2016,INDL,C,D,STD,FFIV,315616102,F5 NETWORKS INC,USD,65.315,5.38,365.855,A
121077,9/30/17,2017,INDL,C,D,STD,FFIV,315616102,F5 NETWORKS INC,USD,62.594,6.5,420.761,A
121718,12/31/13,2013,INDL,C,D,STD,JNPR,48203R104,JUNIPER NETWORKS INC,USD,495.2,0.86,439.8,A
121718,12/31/14,2014,INDL,C,D,STD,JNPR,48203R104,JUNIPER NETWORKS INC,USD,416.2,-0.73,-334.3,A
121718,12/31/15,2015,INDL,C,D,STD,JNPR,48203R104,JUNIPER NETWORKS INC,USD,384,1.59,633.7,A
121718,12/31/16,2016,INDL,C,D,STD,JNPR,48203R104,JUNIPER NETWORKS INC,USD,381.1,1.53,592.7,A
121718,12/31/17,2017,INDL,C,D,STD,JNPR,48203R104,JUNIPER NETWORKS INC,USD,377.2,0.8,306.2,A
122015,12/31/13,2013,FS,C,D,STD,HCBK,443683107,HUDSON CITY BANCORP INC,USD,,,,I
122015,12/31/13,2013,INDL,C,D,STD,HCBK,443683107,HUDSON CITY BANCORP INC,USD,528.419,0.37,185.216,I
122015,12/31/14,2014,FS,C,D,STD,HCBK,443683107,HUDSON CITY BANCORP INC,USD,,,,I
122015,12/31/14,2014,INDL,C,D,STD,HCBK,443683107,HUDSON CITY BANCORP INC,USD,528.909,0.32,157.965,I
122841,2/28/14,2013,INDL,C,D,STD,RHT,756577102,RED HAT INC,USD,189.712,0.93,178.292,A
122841,2/28/15,2014,INDL,C,D,STD,RHT,756577102,RED HAT INC,USD,183.551,0.95,180.201,A
122841,2/29/16,2015,INDL,C,D,STD,RHT,756577102,RED HAT INC,USD,181.186,1.07,199.365,A
122841,2/28/17,2016,INDL,C,D,STD,RHT,756577102,RED HAT INC,USD,176.902,1.39,253.703,A
125595,12/31/13,2013,INDL,C,D,STD,AKAM,00971T101,AKAMAI TECHNOLOGIES INC,USD,178.581,1.61,293.487,A
125595,12/31/14,2014,INDL,C,D,STD,AKAM,00971T101,AKAMAI TECHNOLOGIES INC,USD,178.301,1.84,333.948,A
125595,12/31/15,2015,INDL,C,D,STD,AKAM,00971T101,AKAMAI TECHNOLOGIES INC,USD,177.212,1.78,321.406,A
125595,12/31/16,2016,INDL,C,D,STD,AKAM,00971T101,AKAMAI TECHNOLOGIES INC,USD,173.255,1.79,316.132,A
125595,12/31/17,2017,INDL,C,D,STD,AKAM,00971T101,AKAMAI TECHNOLOGIES INC,USD,170,1.26,218.321,A
126296,12/31/13,2013,INDL,C,D,STD,EXPE,30212P303,EXPEDIA INC,USD,129.686,1.67,232.85,A
126296,12/31/14,2014,INDL,C,D,STD,EXPE,30212P303,EXPEDIA INC,USD,127.067,2.99,398.097,A
126296,12/31/15,2015,INDL,C,D,STD,EXPE,30212P303,EXPEDIA INC,USD,150.259,5.7,764.465,A
126296,12/31/16,2016,INDL,C,D,STD,EXPE,30212P303,EXPEDIA INC,USD,150.032,1.82,281.848,A
126296,12/31/17,2017,INDL,C,D,STD,EXPE,30212P303,EXPEDIA INC,USD,151.739,2.42,377.964,A
126554,10/31/13,2013,INDL,C,D,STD,A,00846U101,AGILENT TECHNOLOGIES INC,USD,332.299,2.1,724,A
126554,10/31/14,2014,INDL,C,D,STD,A,00846U101,AGILENT TECHNOLOGIES INC,USD,334.966,1.49,504,A
126554,10/31/15,2015,INDL,C,D,STD,A,00846U101,AGILENT TECHNOLOGIES INC,USD,332,1.31,401,A
126554,10/31/16,2016,INDL,C,D,STD,A,00846U101,AGILENT TECHNOLOGIES INC,USD,323.461,1.4,462,A
126554,10/31/17,2017,INDL,C,D,STD,A,00846U101,AGILENT TECHNOLOGIES INC,USD,321.975,2.1,684,A
133366,12/31/13,2013,INDL,C,D,STD,EW,2.82E+112,EDWARDS LIFESCIENCES CORP,USD,109.3,3.44,391.7,A
133366,12/31/14,2014,INDL,C,D,STD,EW,2.82E+112,EDWARDS LIFESCIENCES CORP,USD,107.8,7.48,811.1,A
133366,12/31/15,2015,INDL,C,D,STD,EW,2.82E+112,EDWARDS LIFESCIENCES CORP,USD,215.4,2.25,494.9,A
133366,12/31/16,2016,INDL,C,D,STD,EW,2.82E+112,EDWARDS LIFESCIENCES CORP,USD,211.6,2.61,569.5,A
133366,12/31/17,2017,INDL,C,D,STD,EW,2.82E+112,EDWARDS LIFESCIENCES CORP,USD,209.7,2.7,583.6,A
133768,12/31/13,2013,FS,C,D,STD,MET,59156R108,METLIFE INC,USD,,,,A
133768,12/31/13,2013,INDL,C,D,STD,MET,59156R108,METLIFE INC,USD,1122.03,2.91,3368,A
133768,12/31/14,2014,FS,C,D,STD,MET,59156R108,METLIFE INC,USD,,,,A
133768,12/31/14,2014,INDL,C,D,STD,MET,59156R108,METLIFE INC,USD,1131.928,5.42,6309,A
133768,12/31/15,2015,FS,C,D,STD,MET,59156R108,METLIFE INC,USD,,,,A
133768,12/31/15,2015,INDL,C,D,STD,MET,59156R108,METLIFE INC,USD,1098.029,4.57,5310,A
133768,12/31/16,2016,FS,C,D,STD,MET,59156R108,METLIFE INC,USD,,,,A
133768,12/31/16,2016,INDL,C,D,STD,MET,59156R108,METLIFE INC,USD,1095.519,0.63,800,A
133768,12/31/17,2017,INDL,C,D,STD,MET,59156R108,METLIFE INC,USD,1043.6,4.29,3746,A
135484,12/31/13,2013,INDL,C,D,STD,FTR,35906A306,FRONTIER COMMUNICATIONS CORP,USD,999.462,0.11,112.835,A
135484,12/31/14,2014,INDL,C,D,STD,FTR,35906A306,FRONTIER COMMUNICATIONS CORP,USD,1002.469,0.13,132.893,A
135484,12/31/15,2015,INDL,C,D,STD,FTR,35906A306,FRONTIER COMMUNICATIONS CORP,USD,1168.2,-0.29,-196,A
135484,12/31/16,2016,INDL,C,D,STD,FTR,35906A306,FRONTIER COMMUNICATIONS CORP,USD,1172.553,-0.51,-373,A
